2026-04-25 13:04:26,457 | INFO | Runtime initialized. Kaggle mode: True
2026-04-25 13:04:26,458 | INFO | Quick run mode: False
2026-04-25 13:04:30,615 | INFO | Sequential experiment execution selected for stability.
2026-04-25 13:04:35,503 | INFO | Completed australian | mlp | baseline | fold 1 | accuracy=0.8841 | pr_auc=0.9556
2026-04-25 13:07:33,977 | INFO | Completed australian | lstm | focal_loss | fold 5 | accuracy=0.7971 | pr_auc=0.7689
2026-04-25 13:07:37,643 | INFO | Completed australian | lstm | focal_loss | fold 6 | accuracy=0.7971 | pr_auc=0.8763
2026-04-25 13:07:39,870 | INFO | Completed australian | lstm | focal_loss | fold 7 | accuracy=0.7246 | pr_auc=0.7773
2026-04-25 13:07:41,472 | INFO | Completed australian | lstm | focal_loss | fold 8 | accuracy=0.7681 | pr_auc=0.8306
2026-04-25 13:07:43,813 | INFO | Completed australian | lstm | focal_loss | fold 9 | accuracy=0.7391 | pr_auc=0.8129
2026-04-25 13:07:46,263 | INFO | Completed australian | lstm | focal_loss | fold 10 | accuracy=0.7391 | pr_auc=0.8758
2026-04-25 13:07:50,368 | INFO | Completed australian | gru | baseline | fold 1 | accuracy=0.8551 | pr_auc=0.9299
2026-04-25 13:07:51,777 | INFO | Completed australian | gru | baseline | fold 2 | accuracy=0.7101 | pr_auc=0.6947
2026-04-25 13:07:54,280 | INFO | Completed australian | gru | baseline | fold 3 | accuracy=0.9420 | pr_auc=0.9452
2026-04-25 13:07:55,370 | INFO | Completed australian | gru | baseline | fold 4 | accuracy=0.6667 | pr_auc=0.6443
2026-04-25 13:07:57,719 | INFO | Completed australian | gru | baseline | fold 5 | accuracy=0.7536 | pr_auc=0.7675
2026-04-25 13:08:00,745 | INFO | Completed australian | gru | baseline | fold 6 | accuracy=0.8986 | pr_auc=0.9555
2026-04-25 13:08:02,016 | INFO | Completed australian | gru | baseline | fold 7 | accuracy=0.7246 | pr_auc=0.7608
2026-04-25 13:08:04,030 | INFO | Completed australian | gru | baseline | fold 8 | accuracy=0.7536 | pr_auc=0.8353
2026-04-25 13:08:06,263 | INFO | Completed australian | gru | baseline | fold 9 | accuracy=0.7246 | pr_auc=0.8091
2026-04-25 13:08:10,301 | INFO | Completed australian | gru | baseline | fold 10 | accuracy=0.8696 | pr_auc=0.9185
2026-04-25 13:08:12,067 | INFO | Completed australian | gru | smoteenn | fold 1 | accuracy=0.7681 | pr_auc=0.7830
2026-04-25 13:08:13,530 | INFO | Completed australian | gru | smoteenn | fold 2 | accuracy=0.7101 | pr_auc=0.7035
2026-04-25 13:08:16,457 | INFO | Completed australian | gru | smoteenn | fold 3 | accuracy=0.9275 | pr_auc=0.9370
2026-04-25 13:08:17,532 | INFO | Completed australian | gru | smoteenn | fold 4 | accuracy=0.6957 | pr_auc=0.6498
2026-04-25 13:08:18,793 | INFO | Completed australian | gru | smoteenn | fold 5 | accuracy=0.6522 | pr_auc=0.7053
2026-04-25 13:08:20,944 | INFO | Completed australian | gru | smoteenn | fold 6 | accuracy=0.8116 | pr_auc=0.8738
2026-04-25 13:08:22,304 | INFO | Completed australian | gru | smoteenn | fold 7 | accuracy=0.6957 | pr_auc=0.7967
2026-04-25 13:08:24,245 | INFO | Completed australian | gru | smoteenn | fold 8 | accuracy=0.8406 | pr_auc=0.8880
2026-04-25 13:08:25,478 | INFO | Completed australian | gru | smoteenn | fold 9 | accuracy=0.6957 | pr_auc=0.8002
2026-04-25 13:08:26,895 | INFO | Completed australian | gru | smoteenn | fold 10 | accuracy=0.7101 | pr_auc=0.8043
2026-04-25 13:08:29,584 | INFO | Completed australian | gru | weighted_bce | fold 1 | accuracy=0.7681 | pr_auc=0.8766
2026-04-25 13:08:31,253 | INFO | Completed australian | gru | weighted_bce | fold 2 | accuracy=0.7101 | pr_auc=0.6994
2026-04-25 13:08:34,229 | INFO | Completed australian | gru | weighted_bce | fold 3 | accuracy=0.9565 | pr_auc=0.9416
2026-04-25 13:08:35,694 | INFO | Completed australian | gru | weighted_bce | fold 4 | accuracy=0.6522 | pr_auc=0.6592
2026-04-25 13:08:39,287 | INFO | Completed australian | gru | weighted_bce | fold 5 | accuracy=0.7826 | pr_auc=0.7820
2026-04-25 13:08:42,053 | INFO | Completed australian | gru | weighted_bce | fold 6 | accuracy=0.7971 | pr_auc=0.8856
2026-04-25 13:08:43,364 | INFO | Completed australian | gru | weighted_bce | fold 7 | accuracy=0.7101 | pr_auc=0.7647
2026-04-25 13:08:45,709 | INFO | Completed australian | gru | weighted_bce | fold 8 | accuracy=0.7826 | pr_auc=0.8508
2026-04-25 13:08:49,932 | INFO | Completed australian | gru | weighted_bce | fold 9 | accuracy=0.7826 | pr_auc=0.8447
2026-04-25 13:08:51,779 | INFO | Completed australian | gru | weighted_bce | fold 10 | accuracy=0.7101 | pr_auc=0.8180
2026-04-25 13:08:54,094 | INFO | Completed australian | gru | focal_loss | fold 1 | accuracy=0.8116 | pr_auc=0.8677
2026-04-25 13:08:55,495 | INFO | Completed australian | gru | focal_loss | fold 2 | accuracy=0.7536 | pr_auc=0.7083
2026-04-25 13:08:58,609 | INFO | Completed australian | gru | focal_loss | fold 3 | accuracy=0.9420 | pr_auc=0.9498
2026-04-25 13:08:59,715 | INFO | Completed australian | gru | focal_loss | fold 4 | accuracy=0.6667 | pr_auc=0.6522
2026-04-25 13:09:02,233 | INFO | Completed australian | gru | focal_loss | fold 5 | accuracy=0.7971 | pr_auc=0.7816
2026-04-25 13:09:06,635 | INFO | Completed australian | gru | focal_loss | fold 6 | accuracy=0.8841 | pr_auc=0.9410
2026-04-25 13:09:08,515 | INFO | Completed australian | gru | focal_loss | fold 7 | accuracy=0.7391 | pr_auc=0.7994
2026-04-25 13:09:10,621 | INFO | Completed australian | gru | focal_loss | fold 8 | accuracy=0.7246 | pr_auc=0.8263
2026-04-25 13:09:14,908 | INFO | Completed australian | gru | focal_loss | fold 9 | accuracy=0.8406 | pr_auc=0.9055
2026-04-25 13:09:18,957 | INFO | Completed australian | gru | focal_loss | fold 10 | accuracy=0.8551 | pr_auc=0.9391
2026-04-25 13:09:21,353 | INFO | Completed german | mlp | baseline | fold 1 | accuracy=0.7600 | pr_auc=0.6222
2026-04-25 13:09:24,577 | INFO | Completed german | mlp | baseline | fold 2 | accuracy=0.8000 | pr_auc=0.6951
2026-04-25 13:09:26,876 | INFO | Completed german | mlp | baseline | fold 3 | accuracy=0.7400 | pr_auc=0.5598
2026-04-25 13:09:29,439 | INFO | Completed german | mlp | baseline | fold 4 | accuracy=0.7400 | pr_auc=0.5246
2026-04-25 13:09:36,100 | INFO | Completed german | mlp | baseline | fold 5 | accuracy=0.8000 | pr_auc=0.7124
2026-04-25 13:09:38,398 | INFO | Completed german | mlp | baseline | fold 6 | accuracy=0.7000 | pr_auc=0.5629
2026-04-25 13:09:41,456 | INFO | Completed german | mlp | baseline | fold 7 | accuracy=0.7700 | pr_auc=0.6304
2026-04-25 13:09:44,244 | INFO | Completed german | mlp | baseline | fold 8 | accuracy=0.8100 | pr_auc=0.6403
2026-04-25 13:09:47,222 | INFO | Completed german | mlp | baseline | fold 9 | accuracy=0.8100 | pr_auc=0.6700
2026-04-25 13:09:50,251 | INFO | Completed german | mlp | baseline | fold 10 | accuracy=0.7900 | pr_auc=0.6700
2026-04-25 13:09:52,142 | INFO | Completed german | mlp | smoteenn | fold 1 | accuracy=0.6000 | pr_auc=0.5357
2026-04-25 13:09:54,057 | INFO | Completed german | mlp | smoteenn | fold 2 | accuracy=0.6500 | pr_auc=0.6520
2026-04-25 13:09:55,799 | INFO | Completed german | mlp | smoteenn | fold 3 | accuracy=0.4800 | pr_auc=0.5347
2026-04-25 13:09:57,541 | INFO | Completed german | mlp | smoteenn | fold 4 | accuracy=0.6400 | pr_auc=0.5216
2026-04-25 13:09:59,785 | INFO | Completed german | mlp | smoteenn | fold 5 | accuracy=0.7400 | pr_auc=0.7291
2026-04-25 13:10:01,610 | INFO | Completed german | mlp | smoteenn | fold 6 | accuracy=0.5500 | pr_auc=0.5273
2026-04-25 13:10:03,493 | INFO | Completed german | mlp | smoteenn | fold 7 | accuracy=0.6000 | pr_auc=0.6238
2026-04-25 13:10:05,597 | INFO | Completed german | mlp | smoteenn | fold 8 | accuracy=0.6500 | pr_auc=0.6404
2026-04-25 13:10:07,681 | INFO | Completed german | mlp | smoteenn | fold 9 | accuracy=0.6500 | pr_auc=0.5793
2026-04-25 13:10:09,565 | INFO | Completed german | mlp | smoteenn | fold 10 | accuracy=0.6500 | pr_auc=0.6171
2026-04-25 13:10:12,598 | INFO | Completed german | mlp | weighted_bce | fold 1 | accuracy=0.7100 | pr_auc=0.5735
2026-04-25 13:10:15,314 | INFO | Completed german | mlp | weighted_bce | fold 2 | accuracy=0.7600 | pr_auc=0.7203
2026-04-25 13:10:17,602 | INFO | Completed german | mlp | weighted_bce | fold 3 | accuracy=0.6400 | pr_auc=0.5817
2026-04-25 13:10:19,862 | INFO | Completed german | mlp | weighted_bce | fold 4 | accuracy=0.6600 | pr_auc=0.5172
2026-04-25 13:10:22,801 | INFO | Completed german | mlp | weighted_bce | fold 5 | accuracy=0.7800 | pr_auc=0.6717
2026-04-25 13:10:26,558 | INFO | Completed german | mlp | weighted_bce | fold 6 | accuracy=0.6500 | pr_auc=0.6421
2026-04-25 13:10:32,449 | INFO | Completed german | mlp | weighted_bce | fold 7 | accuracy=0.7300 | pr_auc=0.7043
2026-04-25 13:10:35,224 | INFO | Completed german | mlp | weighted_bce | fold 8 | accuracy=0.7800 | pr_auc=0.6722
2026-04-25 13:10:39,715 | INFO | Completed german | mlp | weighted_bce | fold 9 | accuracy=0.7100 | pr_auc=0.7279
2026-04-25 13:10:42,229 | INFO | Completed german | mlp | weighted_bce | fold 10 | accuracy=0.7600 | pr_auc=0.6435
2026-04-25 13:10:44,870 | INFO | Completed german | mlp | focal_loss | fold 1 | accuracy=0.7500 | pr_auc=0.6146
2026-04-25 13:10:47,774 | INFO | Completed german | mlp | focal_loss | fold 2 | accuracy=0.7500 | pr_auc=0.6861
2026-04-25 13:10:49,956 | INFO | Completed german | mlp | focal_loss | fold 3 | accuracy=0.7200 | pr_auc=0.5875
2026-04-25 13:10:52,100 | INFO | Completed german | mlp | focal_loss | fold 4 | accuracy=0.6500 | pr_auc=0.4797
2026-04-25 13:10:56,019 | INFO | Completed german | mlp | focal_loss | fold 5 | accuracy=0.7700 | pr_auc=0.6877
2026-04-25 13:10:59,712 | INFO | Completed german | mlp | focal_loss | fold 6 | accuracy=0.6800 | pr_auc=0.6573
2026-04-25 13:11:02,668 | INFO | Completed german | mlp | focal_loss | fold 7 | accuracy=0.7900 | pr_auc=0.6419
2026-04-25 13:11:05,033 | INFO | Completed german | mlp | focal_loss | fold 8 | accuracy=0.7400 | pr_auc=0.6211
2026-04-25 13:11:08,736 | INFO | Completed german | mlp | focal_loss | fold 9 | accuracy=0.6900 | pr_auc=0.6828
2026-04-25 13:11:13,481 | INFO | Completed german | mlp | focal_loss | fold 10 | accuracy=0.7600 | pr_auc=0.6560
2026-04-25 13:11:15,201 | INFO | Completed german | lstm | baseline | fold 1 | accuracy=0.7000 | pr_auc=0.3843
2026-04-25 13:11:18,349 | INFO | Completed german | lstm | baseline | fold 2 | accuracy=0.7000 | pr_auc=0.3472
2026-04-25 13:11:19,665 | INFO | Completed german | lstm | baseline | fold 3 | accuracy=0.7000 | pr_auc=0.2959
2026-04-25 13:11:21,351 | INFO | Completed german | lstm | baseline | fold 4 | accuracy=0.7000 | pr_auc=0.3305
2026-04-25 13:11:23,333 | INFO | Completed german | lstm | baseline | fold 5 | accuracy=0.7000 | pr_auc=0.3717
2026-04-25 13:11:25,992 | INFO | Completed german | lstm | baseline | fold 6 | accuracy=0.7000 | pr_auc=0.2826
2026-04-25 13:11:27,252 | INFO | Completed german | lstm | baseline | fold 7 | accuracy=0.7000 | pr_auc=0.2920
2026-04-25 13:11:28,666 | INFO | Completed german | lstm | baseline | fold 8 | accuracy=0.7000 | pr_auc=0.3571
2026-04-25 13:11:30,126 | INFO | Completed german | lstm | baseline | fold 9 | accuracy=0.7000 | pr_auc=0.3166
2026-04-25 13:11:31,844 | INFO | Completed german | lstm | baseline | fold 10 | accuracy=0.7000 | pr_auc=0.3081
2026-04-25 13:11:33,325 | INFO | Completed german | lstm | smoteenn | fold 1 | accuracy=0.3000 | pr_auc=0.3800
2026-04-25 13:11:35,183 | INFO | Completed german | lstm | smoteenn | fold 2 | accuracy=0.4800 | pr_auc=0.3302
2026-04-25 13:11:36,419 | INFO | Completed german | lstm | smoteenn | fold 3 | accuracy=0.3000 | pr_auc=0.3272
2026-04-25 13:11:37,939 | INFO | Completed german | lstm | smoteenn | fold 4 | accuracy=0.3000 | pr_auc=0.3223
2026-04-25 13:11:39,337 | INFO | Completed german | lstm | smoteenn | fold 5 | accuracy=0.3000 | pr_auc=0.3821
2026-04-25 13:11:40,583 | INFO | Completed german | lstm | smoteenn | fold 6 | accuracy=0.3000 | pr_auc=0.3494
2026-04-25 13:11:41,985 | INFO | Completed german | lstm | smoteenn | fold 7 | accuracy=0.3000 | pr_auc=0.3390
2026-04-25 13:11:43,722 | INFO | Completed german | lstm | smoteenn | fold 8 | accuracy=0.3000 | pr_auc=0.3651
2026-04-25 13:11:45,871 | INFO | Completed german | lstm | smoteenn | fold 9 | accuracy=0.3000 | pr_auc=0.3863
2026-04-25 13:11:47,114 | INFO | Completed german | lstm | smoteenn | fold 10 | accuracy=0.3000 | pr_auc=0.2970
2026-04-25 13:11:48,412 | INFO | Completed german | lstm | weighted_bce | fold 1 | accuracy=0.3000 | pr_auc=0.3429
2026-04-25 13:11:50,025 | INFO | Completed german | lstm | weighted_bce | fold 2 | accuracy=0.4500 | pr_auc=0.3287
2026-04-25 13:11:52,667 | INFO | Completed german | lstm | weighted_bce | fold 3 | accuracy=0.6400 | pr_auc=0.4220
2026-04-25 13:11:57,689 | INFO | Completed german | lstm | weighted_bce | fold 4 | accuracy=0.6700 | pr_auc=0.5497
2026-04-25 13:12:00,821 | INFO | Completed german | lstm | weighted_bce | fold 5 | accuracy=0.5800 | pr_auc=0.4494
2026-04-25 13:12:03,636 | INFO | Completed german | lstm | weighted_bce | fold 6 | accuracy=0.4900 | pr_auc=0.3572
2026-04-25 13:12:06,288 | INFO | Completed german | lstm | weighted_bce | fold 7 | accuracy=0.6200 | pr_auc=0.4576
2026-04-25 13:12:08,041 | INFO | Completed german | lstm | weighted_bce | fold 8 | accuracy=0.6600 | pr_auc=0.4315
2026-04-25 13:12:09,972 | INFO | Completed german | lstm | weighted_bce | fold 9 | accuracy=0.6000 | pr_auc=0.3233
2026-04-25 13:12:11,566 | INFO | Completed german | lstm | weighted_bce | fold 10 | accuracy=0.5300 | pr_auc=0.3287
2026-04-25 13:12:12,897 | INFO | Completed german | lstm | focal_loss | fold 1 | accuracy=0.6600 | pr_auc=0.3564
2026-04-25 13:12:14,406 | INFO | Completed german | lstm | focal_loss | fold 2 | accuracy=0.3100 | pr_auc=0.3943
2026-04-25 13:12:15,766 | INFO | Completed german | lstm | focal_loss | fold 3 | accuracy=0.3000 | pr_auc=0.3075
2026-04-25 13:12:17,590 | INFO | Completed german | lstm | focal_loss | fold 4 | accuracy=0.5300 | pr_auc=0.4381
2026-04-25 13:12:22,592 | INFO | Completed german | lstm | focal_loss | fold 5 | accuracy=0.5800 | pr_auc=0.4699
2026-04-25 13:12:24,342 | INFO | Completed german | lstm | focal_loss | fold 6 | accuracy=0.5000 | pr_auc=0.3831
2026-04-25 13:12:26,309 | INFO | Completed german | lstm | focal_loss | fold 7 | accuracy=0.6000 | pr_auc=0.4220
2026-04-25 13:12:28,252 | INFO | Completed german | lstm | focal_loss | fold 8 | accuracy=0.4800 | pr_auc=0.4036
2026-04-25 13:12:29,611 | INFO | Completed german | lstm | focal_loss | fold 9 | accuracy=0.6400 | pr_auc=0.3899
2026-04-25 13:12:31,094 | INFO | Completed german | lstm | focal_loss | fold 10 | accuracy=0.5900 | pr_auc=0.2964
2026-04-25 13:12:32,957 | INFO | Completed german | gru | baseline | fold 1 | accuracy=0.7000 | pr_auc=0.3862
2026-04-25 13:12:38,599 | INFO | Completed german | gru | baseline | fold 2 | accuracy=0.7700 | pr_auc=0.6293
2026-04-25 13:12:40,075 | INFO | Completed german | gru | baseline | fold 3 | accuracy=0.7000 | pr_auc=0.3260
2026-04-25 13:12:44,905 | INFO | Completed german | gru | baseline | fold 4 | accuracy=0.7000 | pr_auc=0.4756
2026-04-25 13:12:46,131 | INFO | Completed german | gru | baseline | fold 5 | accuracy=0.7000 | pr_auc=0.3325
2026-04-25 13:12:50,293 | INFO | Completed german | gru | baseline | fold 6 | accuracy=0.7000 | pr_auc=0.3955
2026-04-25 13:12:53,745 | INFO | Completed german | gru | baseline | fold 7 | accuracy=0.7000 | pr_auc=0.4146
2026-04-25 13:12:59,265 | INFO | Completed german | gru | baseline | fold 8 | accuracy=0.7200 | pr_auc=0.5737
2026-04-25 13:13:01,047 | INFO | Completed german | gru | baseline | fold 9 | accuracy=0.7000 | pr_auc=0.3911
2026-04-25 13:13:02,290 | INFO | Completed german | gru | baseline | fold 10 | accuracy=0.7000 | pr_auc=0.2577
2026-04-25 13:13:03,679 | INFO | Completed german | gru | smoteenn | fold 1 | accuracy=0.3000 | pr_auc=0.3544
2026-04-25 13:13:05,504 | INFO | Completed german | gru | smoteenn | fold 2 | accuracy=0.4900 | pr_auc=0.5538
2026-04-25 13:13:07,407 | INFO | Completed german | gru | smoteenn | fold 3 | accuracy=0.5100 | pr_auc=0.4275
2026-04-25 13:13:08,915 | INFO | Completed german | gru | smoteenn | fold 4 | accuracy=0.6000 | pr_auc=0.4203
2026-04-25 13:13:10,492 | INFO | Completed german | gru | smoteenn | fold 5 | accuracy=0.4700 | pr_auc=0.3758
2026-04-25 13:13:12,055 | INFO | Completed german | gru | smoteenn | fold 6 | accuracy=0.3000 | pr_auc=0.3118
2026-04-25 13:13:13,395 | INFO | Completed german | gru | smoteenn | fold 7 | accuracy=0.3000 | pr_auc=0.3849
2026-04-25 13:13:14,753 | INFO | Completed german | gru | smoteenn | fold 8 | accuracy=0.3000 | pr_auc=0.3368
